stock_id,start_date,end_date,start_idx,end_idx,duration_weeks,avg_convergence,avg_price,ma20_slope_start,ma60_slope_start,ma20_slope_end,ma60_slope_end,start_price,end_price,period_price_change,return_20w,return_40w,max_return,is_profitable_20w,is_profitable_40w,future_max_price
600036.SH,20180706,20180727,265,268,4,0.07756619114074496,15.07932967,-0.0074510070767553034,0.2802702250891373,-0.0117140202848364,0.27156745418808215,11.93735648,16.63394294,0.3934360566234846,-0.0471855496217063,0.27041926717105846,0.36116350054041957,0,1,22.641516
600036.SH,20200327,20201030,352,383,32,0.0626728437610203,27.289956859374996,0.050280651905840607,0.14161620487264884,0.11501470429211655,0.06548428664504156,24.573668879999996,30.74721369,0.25122601106685066,0.3681549171943846,0.42370361689836744,0.5511058654238663,1,1,47.6921835
600036.SH,20211015,20211022,433,434,2,0.09512249764457698,46.015839400000004,0.014189362454038337,0.16939010632098633,0.007552349567600491,0.16455508582099523,45.59673603,46.43494277,0.018383042581129175,-0.16780254190458654,-0.3810291040442689,-0.005894271504881284,0,0,46.161242609999995
600036.SH,20211119,20220415,438,458,21,0.05511752579892533,42.14860276428573,-0.0002727813647762087,0.15185269184178438,-0.03735169315244044,0.054772288266720884,44.75852929,40.054307789999996,-0.10510223581119824,-0.27971316715145256,-0.20330012923186752,-0.09246209694640177,0,0,36.3508025
600036.SH,20230324,20230324,505,505,1,0.09605320713935447,28.79205307,0.018011057331859696,-0.12377632092598026,0.018011057331859696,-0.12377632092598026,28.79205307,28.79205307,0.0,-0.030765413909401435,-0.13231006627899355,0.0671309275966127,0,0,30.724890300000002
600036.SH,20230505,20231201,511,540,30,0.05771800140045237,27.916143876,0.09961541361888242,-0.12461575117580381,-0.016028978740208238,-0.036882597383388865,29.00947781,24.737475780000004,-0.1472622864147997,0.21408351026185413,0.17470180298242197,0.3039631988676573,1,1,32.25675805
600036.SH,20240223,20240930,551,583,33,0.07735897679544604,30.00700568606061,-0.06848353924817972,-0.01646030303158783,0.09939829456365189,0.029836324739593405,28.842881350000003,35.3236881,0.22469345802720903,0.11805370911991496,0.2753481423702187,0.2920508150449897,1,1,45.64
600809.SH,20220107,20220401,329,340,12,0.07214808741083421,266.63084103500006,0.0013317026958556257,0.28357978833886144,-0.06126341129771643,0.1437487368600807,281.04679500000003,246.56854581000002,-0.12267796610169496,0.1133128867196605,0.15005729489320532,0.21116863900443317,1,1,298.63609004999995
600809.SH,20220624,20221111,352,371,20,0.059704173183812936,270.3013988855,-0.1179494645572486,0.02681172974854901,0.04597456722084779,-0.03119712754966981,288.4778628,256.85669536,-0.10961384396390508,-0.09375000000000008,-0.0815426941884643,0.14183551847437417,0,0,293.28809792
600809.SH,20221202,20230428,374,394,21,0.05375880541491801,263.1336044295238,0.008491694668950158,-0.04307386000636531,0.0006460616553333386,-0.03426359523346281,250.64766693,237.70342122,-0.05164319248826298,-0.019046462717125883,-0.07022283783013362,0.017673084251117847,0,0,241.90437381
600809.SH,20231117,20231229,422,428,7,0.08085081983532118,218.3212973442857,-0.07321922846865378,-0.060854493443223724,0.029976486824014152,-0.06637849341136766,223.39683846,218.42678421,-0.022247648105771695,0.04598448402895158,-0.15281762202710583,0.17158583625883062,1,0,255.90572663999998
600809.SH,20240301,20240517,436,447,12,0.0706023441142834,236.60298261,0.012203885698753808,-0.06508234325992013,0.0008048502260339999,-0.056353413521025256,224.362449,249.70499228999998,0.11295358649789021,-0.22662161557538946,-0.20121678012607414,-0.04409144330287751,0,0,238.69513877999998
600809.SH,20240531,20240628,449,453,5,0.07815329887267396,216.35033192400002,0.013951221579471547,-0.0560845848967427,0.05680625073913101,-0.0500082530848824,228.47102718,200.79297696,-0.12114468325208669,-0.038038114059743805,0.07778435509281469,0.0907702227236304,0,1,219.0190002
